Time,Part of the Day,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,City
10:50:00,Morning,20250103,Saturday,49,48,17,15,129,Clear,Mumbai
14:17:00,Afternoon,20250125,Monday,77,6,5,14,102,Moderate,Bangalore
21:44:00,Night,20250102,Friday,32,19,8,2,61,Moderate,Kolkata
06:21:00,Morning,20250116,Monday,5,40,16,23,84,Heavy,Hyderabad
23:45:00,Night,20250126,Wednesday,10,18,18,23,69,Clear,Chennai
20:04:00,Evening,20250127,Saturday,78,24,13,18,133,Moderate,Delhi
03:03:00,Night,20250101,Sunday,43,37,1,8,89,Jam,Mumbai
14:37:00,Afternoon,20250107,Monday,29,43,17,24,113,Moderate,Bangalore
15:31:00,Afternoon,20250117,Saturday,37,3,12,11,63,Jam,Kolkata
07:40:00,Morning,20250126,Tuesday,89,-1,20,11,119,Heavy,Hyderabad
10:50:00,Morning,20250127,Wednesday,34,4,19,11,68,Moderate,Chennai
09:33:00,Morning,20250125,Friday,65,20,8,25,118,Heavy,Delhi
09:01:00,Morning,20250107,Monday,9,17,9,2,37,Moderate,Mumbai
11:29:00,Morning,20250121,Saturday,45,47,17,23,132,Heavy,Bangalore
11:38:00,Morning,20250122,Monday,84,7,10,3,104,Jam,Kolkata
00:47:00,Night,20250123,Saturday,91,3,6,21,121,Clear,Hyderabad
03:24:00,Night,20250123,Friday,67,13,20,14,114,Heavy,Chennai
07:35:00,Morning,20250114,Thursday,38,1,5,12,56,Jam,Delhi
18:19:00,Evening,20250104,Monday,92,33,3,7,135,Heavy,Mumbai
10:11:00,Morning,20250106,Sunday,10,22,19,26,77,Clear,Bangalore
04:19:00,Night,20250121,Wednesday,44,22,19,11,96,Moderate,Kolkata
07:12:00,Morning,20250111,Tuesday,,11,14,7,32,Heavy,Hyderabad
01:02:00,Night,20250104,Thursday,46,41,3,20,110,Heavy,Chennai
08:50:00,Morning,20250106,Thursday,28,11,0,24,63,Clear,Delhi
18:40:00,Evening,20250112,Friday,40,39,10,14,103,Clear,Mumbai
14:57:00,Afternoon,20250102,Wednesday,62,8,0,3,73,Moderate,Bangalore
23:50:00,Night,20250116,Friday,62,4,11,24,101,Moderate,Kolkata
03:09:00,Night,20250122,Saturday,52,30,18,15,115,Moderate,Hyderabad
19:52:00,Evening,20250123,Monday,32,22,13,13,80,Clear,Chennai
03:24:00,Night,20250111,Monday,31,30,5,2,68,Jam,Delhi
02:22:00,Night,20250113,Tuesday,,13,8,16,37,Jam,Mumbai
05:11:00,Morning,20250122,Saturday,67,49,6,5,127,Heavy,Bangalore
21:33:00,Night,20250113,Wednesday,5,4,12,2,23,Moderate,Kolkata
14:37:00,Afternoon,20250122,Thursday,95,0,14,24,133,Jam,Hyderabad
10:29:00,Morning,20250125,Tuesday,89,-9,10,28,118,Clear,Chennai
11:47:00,Morning,20250114,Friday,1,5,0,4,10,Moderate,Delhi
02:26:00,Night,20250104,Saturday,90,0,8,23,121,Heavy,Mumbai
20:44:00,Evening,20250129,Thursday,,30,8,4,42,Heavy,Bangalore
18:05:00,Evening,20250125,Tuesday,56,38,2,25,121,Moderate,Kolkata
01:40:00,Night,20250103,Thursday,57,36,18,19,130,Clear,Hyderabad
20:17:00,Evening,20250115,Saturday,32,47,11,21,111,Heavy,Chennai
07:10:00,Morning,20250109,Saturday,23,9,3,10,45,Heavy,Delhi
18:06:00,Evening,20250115,Wednesday,81,0,20,24,125,Clear,Mumbai
04:08:00,Night,20250117,Thursday,25,5,0,28,58,Clear,Bangalore
13:52:00,Afternoon,20250103,Wednesday,8,20,18,0,46,Heavy,Kolkata
23:45:00,Night,20250104,Friday,91,5,12,18,126,Moderate,Hyderabad
02:28:00,Night,20250102,Monday,64,23,16,17,120,Moderate,Chennai
23:08:00,Night,20250123,Thursday,69,19,13,23,124,Heavy,Delhi
14:06:00,Afternoon,20250118,Saturday,0,2,17,11,30,Heavy,Mumbai
17:00:00,Evening,20250102,Tuesday,12,43,5,8,68,Moderate,Bangalore
13:00:00,Afternoon,20250130,Tuesday,2,48,8,28,86,Clear,Kolkata
01:35:00,Night,20250129,Thursday,47,32,2,4,85,Clear,Hyderabad
11:37:00,Morning,20250105,Wednesday,64,24,2,7,97,Heavy,Chennai
08:00:00,Morning,20250107,Friday,17,14,16,22,69,Heavy,Delhi
07:53:00,Morning,20250127,Friday,12,31,19,2,64,Jam,Mumbai
11:04:00,Morning,20250102,Sunday,27,6,13,25,71,Clear,Bangalore
15:27:00,Afternoon,20250111,Thursday,76,46,13,22,157,Jam,Kolkata
20:30:00,Evening,20250112,Saturday,12,17,3,10,42,Clear,Hyderabad
15:02:00,Afternoon,20250128,Monday,92,15,11,24,142,Jam,Chennai
00:55:00,Night,20250112,Wednesday,25,25,18,5,73,Heavy,Delhi
20:57:00,Evening,20250118,Friday,99,50,11,4,164,Clear,Mumbai
12:12:00,Afternoon,20250123,Tuesday,,10,6,21,37,Clear,Bangalore
18:06:00,Evening,20250124,Monday,0,26,11,22,59,Moderate,Kolkata
08:23:00,Morning,20250110,Wednesday,22,36,20,21,99,Moderate,Hyderabad
14:19:00,Afternoon,20250109,Thursday,21,10,0,19,50,Jam,Chennai
08:25:00,Morning,20250128,Sunday,25,5,12,20,62,Clear,Delhi
17:37:00,Evening,20250125,Monday,30,49,2,14,95,Heavy,Mumbai
23:36:00,Night,20250114,Wednesday,96,2,3,7,108,Heavy,Bangalore
16:25:00,Afternoon,20250122,Wednesday,78,35,3,10,126,Heavy,Kolkata
11:25:00,Morning,20250119,Sunday,88,5,19,2,114,Heavy,Hyderabad
17:04:00,Evening,20250124,Monday,56,13,7,2,78,Clear,Chennai
22:38:00,Night,20250106,Monday,72,27,9,2,110,Moderate,Delhi
03:18:00,Night,20250122,Wednesday,34,3,2,19,58,Moderate,Mumbai
11:35:00,Morning,20250127,Tuesday,47,37,18,26,128,Heavy,Bangalore
03:33:00,Night,20250109,Monday,87,30,7,5,129,Clear,Kolkata
07:14:00,Morning,20250119,Saturday,45,38,16,8,107,Clear,Hyderabad
08:50:00,Morning,20250108,Saturday,,34,7,5,46,Moderate,Chennai
11:35:00,Morning,20250103,Saturday,85,22,19,14,140,Heavy,Delhi
14:28:00,Afternoon,20250102,Friday,38,-8,4,27,61,Moderate,Mumbai
06:15:00,Morning,20250112,Thursday,61,7,14,20,102,Clear,Bangalore
00:44:00,Night,20250111,Tuesday,62,26,5,30,123,Heavy,Kolkata
13:27:00,Afternoon,20250110,Wednesday,56,33,15,27,131,Clear,Hyderabad
08:52:00,Morning,20250117,Tuesday,45,42,5,16,108,Clear,Chennai
12:27:00,Afternoon,20250101,Wednesday,19,18,4,23,64,Clear,Delhi
03:01:00,Night,20250114,Saturday,32,43,10,20,105,Heavy,Mumbai
03:37:00,Night,20250122,Tuesday,40,18,13,29,100,Jam,Bangalore
12:34:00,Afternoon,20250128,Sunday,39,18,6,13,76,Jam,Kolkata
14:58:00,Afternoon,20250111,Sunday,22,8,17,19,66,Heavy,Hyderabad
09:33:00,Morning,20250106,Monday,41,11,3,0,55,Jam,Chennai
15:40:00,Afternoon,20250107,Friday,56,7,19,2,84,Moderate,Delhi
17:07:00,Evening,20250116,Friday,21,3,14,14,52,Clear,Mumbai
11:27:00,Morning,20250110,Thursday,61,7,19,13,100,Moderate,Bangalore
00:43:00,Night,20250111,Tuesday,,38,12,1,51,Clear,Kolkata
19:47:00,Evening,20250112,Thursday,47,31,11,8,97,Heavy,Hyderabad
05:45:00,Morning,20250122,Sunday,42,14,2,20,78,Moderate,Chennai
12:31:00,Afternoon,20250130,Wednesday,79,47,20,3,149,Jam,Delhi
09:39:00,Morning,20250126,Sunday,1,16,4,19,40,Clear,Mumbai
19:31:00,Evening,20250102,Wednesday,62,33,11,12,118,Heavy,Bangalore
11:24:00,Morning,20250121,Sunday,56,26,19,21,122,Moderate,Kolkata
11:40:00,Morning,20250103,Tuesday,68,15,18,20,121,Heavy,Hyderabad
05:52:00,Morning,20250123,Tuesday,58,39,19,27,143,Heavy,Chennai
14:28:00,Afternoon,20250111,Tuesday,,46,6,15,67,Jam,Delhi
07:14:00,Morning,20250112,Wednesday,11,11,1,15,38,Jam,Mumbai
15:58:00,Afternoon,20250110,Monday,54,17,5,17,93,Jam,Bangalore
20:32:00,Evening,20250123,Saturday,0,32,13,0,45,Moderate,Kolkata
11:25:00,Morning,20250104,Monday,87,49,20,7,163,Moderate,Hyderabad
06:27:00,Morning,20250110,Tuesday,46,16,18,0,80,Heavy,Chennai
18:20:00,Evening,20250121,Monday,63,11,5,30,109,Jam,Delhi
15:47:00,Afternoon,20250116,Sunday,29,40,15,10,94,Jam,Mumbai
11:22:00,Morning,20250102,Saturday,77,36,1,10,124,Clear,Bangalore
04:13:00,Night,20250112,Tuesday,61,9,13,5,88,Jam,Kolkata
03:36:00,Night,20250128,Monday,23,6,3,9,41,Moderate,Hyderabad
20:55:00,Evening,20250130,Saturday,14,28,20,19,81,Clear,Chennai
23:16:00,Night,20250130,Wednesday,16,45,3,14,78,Heavy,Delhi
06:57:00,Morning,20250102,Sunday,59,38,4,26,127,Moderate,Mumbai
00:42:00,Night,20250102,Friday,62,21,10,26,119,Clear,Bangalore
01:33:00,Night,20250105,Monday,44,49,15,9,117,Jam,Kolkata
20:31:00,Evening,20250112,Thursday,35,4,9,12,60,Clear,Hyderabad
22:42:00,Night,20250130,Saturday,15,1,10,29,55,Moderate,Chennai
09:37:00,Morning,20250116,Monday,27,1,12,29,69,Heavy,Delhi
08:14:00,Morning,20250117,Thursday,0,37,15,25,77,Clear,Mumbai
00:20:00,Night,20250105,Saturday,69,-2,18,21,106,Clear,Bangalore
13:15:00,Afternoon,20250104,Saturday,99,48,6,15,168,Jam,Kolkata
20:34:00,Evening,20250104,Friday,82,14,20,1,117,Heavy,Hyderabad
12:11:00,Afternoon,20250118,Wednesday,,43,13,21,77,Moderate,Chennai
09:59:00,Morning,20250118,Monday,94,29,20,4,147,Moderate,Delhi
20:56:00,Evening,20250109,Thursday,85,18,20,5,128,Jam,Mumbai
20:23:00,Evening,20250131,Thursday,86,17,15,8,126,Clear,Bangalore
07:34:00,Morning,20250116,Tuesday,28,10,12,7,57,Clear,Kolkata
01:26:00,Night,20250109,Thursday,12,15,16,28,71,Jam,Hyderabad
16:27:00,Afternoon,20250114,Tuesday,28,2,15,15,60,Clear,Chennai
10:55:00,Morning,20250117,Wednesday,25,39,7,9,80,Heavy,Delhi
20:03:00,Evening,20250119,Friday,70,5,18,3,96,Moderate,Mumbai
07:39:00,Morning,20250114,Thursday,27,41,7,11,86,Heavy,Bangalore
15:01:00,Afternoon,20250130,Wednesday,42,29,7,30,108,Heavy,Kolkata
10:08:00,Morning,20250104,Monday,14,35,0,27,76,Jam,Hyderabad
20:08:00,Evening,20250114,Monday,62,-8,19,0,73,Moderate,Chennai
05:26:00,Morning,20250105,Friday,1,37,2,14,54,Heavy,Delhi
04:59:00,Night,20250121,Wednesday,76,42,19,2,139,Moderate,Mumbai
15:27:00,Afternoon,20250111,Tuesday,36,4,1,5,46,Heavy,Bangalore
22:12:00,Night,20250101,Tuesday,,16,1,15,32,Moderate,Kolkata
16:48:00,Afternoon,20250109,Saturday,58,19,16,4,97,Heavy,Hyderabad
10:00:00,Morning,20250129,Thursday,84,23,17,27,151,Jam,Chennai
01:31:00,Night,20250109,Friday,13,35,11,24,83,Jam,Delhi
05:44:00,Morning,20250104,Wednesday,40,26,18,4,88,Clear,Mumbai
01:57:00,Night,20250120,Friday,47,8,8,0,63,Jam,Bangalore
12:30:00,Afternoon,20250109,Tuesday,,38,3,27,68,Clear,Kolkata
23:11:00,Night,20250102,Friday,50,22,14,19,105,Clear,Hyderabad
12:58:00,Afternoon,20250121,Wednesday,17,11,11,8,47,Clear,Chennai
03:12:00,Night,20250117,Wednesday,49,-7,16,27,85,Moderate,Delhi
09:30:00,Morning,20250127,Wednesday,34,33,11,8,86,Moderate,Mumbai
08:23:00,Morning,20250124,Friday,54,36,13,30,133,Jam,Bangalore
21:16:00,Night,20250125,Sunday,97,-7,9,23,122,Moderate,Kolkata
16:11:00,Afternoon,20250117,Monday,20,47,16,8,91,Jam,Hyderabad
22:08:00,Night,20250103,Wednesday,34,22,16,7,79,Jam,Chennai
02:42:00,Night,20250128,Thursday,85,10,14,15,124,Clear,Delhi
19:36:00,Evening,20250130,Friday,82,13,1,17,113,Moderate,Mumbai
22:24:00,Night,20250111,Thursday,94,0,11,2,107,Clear,Bangalore
03:46:00,Night,20250114,Sunday,49,34,12,30,125,Clear,Kolkata
06:17:00,Morning,20250109,Saturday,45,6,20,8,79,Moderate,Hyderabad
02:59:00,Night,20250116,Wednesday,50,22,1,23,96,Clear,Chennai
16:40:00,Afternoon,20250125,Friday,91,-10,5,27,113,Heavy,Delhi
18:19:00,Evening,20250130,Sunday,44,-2,18,26,86,Heavy,Mumbai
09:41:00,Morning,20250108,Saturday,52,50,20,2,124,Moderate,Bangalore
23:10:00,Night,20250104,Sunday,4,47,14,6,71,Clear,Kolkata
04:47:00,Night,20250113,Wednesday,77,12,6,19,114,Jam,Hyderabad
15:23:00,Afternoon,20250126,Saturday,36,46,12,0,94,Moderate,Chennai
18:43:00,Evening,20250117,Saturday,,29,12,12,53,Clear,Delhi
00:51:00,Night,20250101,Tuesday,70,0,1,9,80,Clear,Mumbai
23:15:00,Night,20250130,Thursday,96,50,13,17,176,Jam,Bangalore
01:28:00,Night,20250108,Friday,15,13,6,1,35,Clear,Kolkata
21:54:00,Night,20250126,Thursday,69,43,19,18,149,Jam,Hyderabad
22:43:00,Night,20250112,Sunday,11,30,13,20,74,Moderate,Chennai
11:49:00,Morning,20250105,Sunday,70,8,16,24,118,Moderate,Delhi
06:23:00,Morning,20250106,Wednesday,63,9,18,2,92,Jam,Mumbai
17:08:00,Evening,20250120,Wednesday,54,39,14,30,137,Heavy,Bangalore
23:31:00,Night,20250109,Wednesday,66,20,2,9,97,Clear,Kolkata
20:47:00,Evening,20250103,Tuesday,50,35,16,20,121,Moderate,Hyderabad
20:04:00,Evening,20250116,Tuesday,60,6,14,8,88,Jam,Chennai
08:08:00,Morning,20250110,Monday,48,3,6,1,58,Jam,Delhi
09:10:00,Morning,20250115,Friday,70,12,11,15,108,Clear,Mumbai
13:27:00,Afternoon,20250128,Tuesday,32,15,14,8,69,Jam,Bangalore
13:06:00,Afternoon,20250118,Sunday,,48,9,7,64,Jam,Kolkata
14:29:00,Afternoon,20250111,Wednesday,38,10,9,17,74,Jam,Hyderabad
12:23:00,Afternoon,20250120,Monday,19,34,7,14,74,Heavy,Chennai
07:09:00,Morning,20250124,Monday,33,47,20,9,109,Moderate,Delhi
23:11:00,Night,20250131,Monday,100,14,4,18,136,Clear,Mumbai
06:12:00,Morning,20250117,Wednesday,4,24,5,23,56,Moderate,Bangalore
17:57:00,Evening,20250130,Monday,81,46,11,25,163,Moderate,Kolkata
23:17:00,Night,20250114,Friday,41,0,18,13,72,Clear,Hyderabad
13:19:00,Afternoon,20250104,Wednesday,46,3,17,14,80,Clear,Chennai
01:55:00,Night,20250107,Sunday,92,7,13,12,124,Jam,Delhi
05:18:00,Morning,20250128,Sunday,49,34,15,9,107,Clear,Mumbai
13:21:00,Afternoon,20250113,Saturday,59,5,2,4,70,Heavy,Bangalore
03:04:00,Night,20250131,Monday,12,20,9,27,68,Heavy,Kolkata
20:12:00,Evening,20250126,Monday,28,41,7,30,106,Jam,Hyderabad
17:37:00,Evening,20250127,Thursday,,37,19,30,86,Jam,Chennai
22:51:00,Night,20250110,Thursday,15,3,13,22,53,Jam,Delhi
07:12:00,Morning,20250131,Friday,32,9,12,3,56,Jam,Mumbai
04:01:00,Night,20250127,Wednesday,80,40,6,26,152,Heavy,Bangalore
23:47:00,Night,20250101,Thursday,56,18,7,12,93,Clear,Kolkata
13:29:00,Afternoon,20250121,Friday,10,41,17,6,74,Heavy,Hyderabad
04:36:00,Night,20250107,Tuesday,76,42,4,19,141,Jam,Chennai
05:05:00,Morning,20250126,Wednesday,76,26,10,14,126,Heavy,Delhi
00:50:00,Night,20250129,Wednesday,0,44,4,24,72,Heavy,Mumbai
08:42:00,Morning,20250129,Thursday,73,29,11,0,113,Clear,Bangalore
09:21:00,Morning,20250108,Wednesday,,1,9,29,39,Clear,Kolkata
08:21:00,Morning,20250121,Saturday,48,-5,16,27,86,Moderate,Hyderabad
09:25:00,Morning,20250129,Friday,85,18,16,21,140,Moderate,Chennai
11:36:00,Morning,20250106,Sunday,92,6,10,28,136,Moderate,Delhi
06:05:00,Morning,20250110,Friday,30,46,4,21,101,Moderate,Mumbai
07:55:00,Morning,20250130,Thursday,12,15,0,12,39,Clear,Bangalore
03:21:00,Night,20250108,Monday,33,25,18,25,101,Heavy,Kolkata
21:05:00,Night,20250128,Sunday,86,-6,6,20,106,Moderate,Hyderabad
22:33:00,Night,20250113,Tuesday,77,1,7,23,108,Clear,Chennai
01:14:00,Night,20250124,Saturday,99,26,15,3,143,Clear,Delhi
13:26:00,Afternoon,20250120,Monday,59,1,17,20,97,Jam,Mumbai
17:57:00,Evening,20250125,Thursday,43,39,7,12,101,Heavy,Bangalore
03:47:00,Night,20250126,Monday,61,45,9,3,118,Heavy,Kolkata
05:25:00,Morning,20250110,Tuesday,59,19,15,11,104,Clear,Hyderabad
20:55:00,Evening,20250113,Sunday,85,12,7,18,122,Heavy,Chennai
08:16:00,Morning,20250109,Wednesday,35,-9,13,0,39,Heavy,Delhi
12:26:00,Afternoon,20250111,Thursday,32,14,16,10,72,Heavy,Mumbai
01:19:00,Night,20250122,Thursday,84,-4,5,7,92,Jam,Bangalore
12:34:00,Afternoon,20250131,Thursday,18,9,20,20,67,Jam,Kolkata
11:07:00,Morning,20250102,Monday,71,8,17,0,96,Heavy,Hyderabad
06:42:00,Morning,20250106,Friday,17,27,20,24,88,Clear,Chennai
23:33:00,Night,20250123,Friday,1,32,16,22,71,Clear,Delhi
14:55:00,Afternoon,20250118,Monday,45,47,12,6,110,Clear,Mumbai
06:35:00,Morning,20250128,Wednesday,68,45,6,2,121,Clear,Bangalore
07:12:00,Morning,20250112,Thursday,11,3,12,23,49,Moderate,Kolkata
11:55:00,Morning,20250130,Monday,30,46,5,10,91,Jam,Hyderabad
01:05:00,Night,20250112,Monday,74,45,16,3,138,Heavy,Chennai
16:50:00,Afternoon,20250119,Saturday,25,30,17,5,77,Jam,Delhi
05:34:00,Morning,20250121,Monday,38,43,7,19,107,Clear,Mumbai
17:43:00,Evening,20250109,Wednesday,40,47,6,2,95,Jam,Bangalore
15:31:00,Afternoon,20250122,Friday,69,21,9,15,114,Clear,Kolkata
19:22:00,Evening,20250105,Thursday,84,46,9,8,147,Heavy,Hyderabad
07:21:00,Morning,20250110,Sunday,8,5,7,22,42,Clear,Chennai
16:59:00,Afternoon,20250104,Wednesday,96,23,19,8,146,Clear,Delhi
20:37:00,Evening,20250107,Saturday,20,31,5,2,58,Clear,Mumbai
09:22:00,Morning,20250116,Friday,67,30,6,28,131,Clear,Bangalore
12:14:00,Afternoon,20250115,Saturday,29,17,15,7,68,Heavy,Kolkata
15:06:00,Afternoon,20250119,Thursday,58,9,3,14,84,Moderate,Hyderabad
21:24:00,Night,20250109,Monday,74,26,5,28,133,Jam,Chennai
21:12:00,Night,20250130,Wednesday,59,14,4,20,97,Jam,Delhi
02:47:00,Night,20250130,Saturday,44,34,2,9,89,Moderate,Mumbai
15:43:00,Afternoon,20250107,Wednesday,12,-5,15,26,48,Moderate,Bangalore
04:05:00,Night,20250130,Thursday,6,12,7,20,45,Heavy,Kolkata
12:34:00,Afternoon,20250118,Saturday,79,4,15,27,125,Clear,Hyderabad
19:41:00,Evening,20250111,Tuesday,32,26,9,20,87,Moderate,Chennai
04:25:00,Night,20250110,Thursday,52,31,5,24,112,Jam,Delhi
09:55:00,Morning,20250122,Friday,16,32,3,18,69,Jam,Mumbai
21:44:00,Night,20250108,Wednesday,10,24,19,15,68,Heavy,Bangalore
08:19:00,Morning,20250131,Wednesday,41,0,10,3,54,Heavy,Kolkata
04:30:00,Night,20250129,Saturday,87,6,9,4,106,Jam,Hyderabad
21:39:00,Night,20250103,Friday,36,8,0,17,61,Heavy,Chennai
23:59:00,Night,20250109,Friday,56,24,10,28,118,Jam,Delhi
14:28:00,Afternoon,20250114,Saturday,,47,14,26,87,Moderate,Mumbai
07:03:00,Morning,20250106,Saturday,74,16,3,22,115,Heavy,Bangalore
10:38:00,Morning,20250114,Sunday,96,31,15,1,143,Moderate,Kolkata
20:02:00,Evening,20250111,Thursday,21,37,18,20,96,Moderate,Hyderabad
23:20:00,Night,20250125,Thursday,78,8,12,26,124,Jam,Chennai
20:59:00,Evening,20250118,Wednesday,68,18,1,2,89,Clear,Delhi
03:30:00,Night,20250129,Wednesday,49,16,8,11,84,Heavy,Mumbai
04:45:00,Night,20250104,Friday,34,37,7,19,97,Moderate,Bangalore
02:23:00,Night,20250123,Saturday,87,35,17,30,169,Jam,Kolkata
11:05:00,Morning,20250125,Wednesday,0,48,13,22,83,Clear,Hyderabad
23:53:00,Night,20250125,Sunday,20,35,10,30,95,Jam,Chennai
18:50:00,Evening,20250125,Thursday,39,46,14,21,120,Heavy,Delhi
22:52:00,Night,20250119,Saturday,73,8,1,6,88,Jam,Mumbai
07:32:00,Morning,20250123,Tuesday,96,24,4,12,136,Moderate,Bangalore
22:13:00,Night,20250112,Tuesday,10,17,18,3,48,Jam,Kolkata
15:54:00,Afternoon,20250131,Friday,50,20,20,6,96,Jam,Hyderabad
03:18:00,Night,20250125,Saturday,79,42,4,28,153,Moderate,Chennai
14:24:00,Afternoon,20250103,Thursday,22,2,20,20,64,Heavy,Delhi
11:01:00,Morning,20250131,Saturday,87,4,5,13,109,Heavy,Mumbai
20:37:00,Evening,20250102,Thursday,63,25,1,15,104,Clear,Bangalore
07:17:00,Morning,20250107,Thursday,26,25,13,15,79,Heavy,Kolkata
23:16:00,Night,20250112,Saturday,22,10,13,8,53,Clear,Hyderabad
05:27:00,Morning,20250114,Friday,30,24,11,29,94,Heavy,Chennai
03:58:00,Night,20250129,Sunday,27,-7,19,17,56,Moderate,Delhi
13:49:00,Afternoon,20250101,Monday,35,14,3,15,67,Moderate,Mumbai
01:40:00,Night,20250115,Sunday,65,7,20,27,119,Jam,Bangalore
02:13:00,Night,20250112,Friday,,-8,17,18,27,Jam,Kolkata
23:33:00,Night,20250102,Saturday,68,33,11,14,126,Jam,Hyderabad
13:37:00,Afternoon,20250123,Friday,61,38,3,0,102,Heavy,Chennai
08:57:00,Morning,20250119,Friday,57,15,12,24,108,Heavy,Delhi
12:03:00,Afternoon,20250111,Wednesday,58,30,0,14,102,Clear,Mumbai
09:36:00,Morning,20250121,Friday,87,40,1,15,143,Jam,Bangalore
04:48:00,Night,20250104,Thursday,84,22,14,22,142,Clear,Kolkata
14:52:00,Afternoon,20250106,Monday,17,29,11,12,69,Jam,Hyderabad
08:42:00,Morning,20250117,Monday,27,12,13,11,63,Moderate,Chennai
08:00:00,Morning,20250119,Thursday,89,14,9,20,132,Clear,Delhi
18:17:00,Evening,20250110,Sunday,70,0,10,9,89,Heavy,Mumbai
04:17:00,Night,20250118,Wednesday,12,45,2,28,87,Heavy,Bangalore
00:33:00,Night,20250115,Sunday,89,0,2,18,109,Jam,Kolkata
19:32:00,Evening,20250104,Sunday,64,45,4,15,128,Clear,Hyderabad
15:18:00,Afternoon,20250105,Saturday,65,36,18,18,137,Jam,Chennai
03:20:00,Night,20250121,Tuesday,47,4,16,12,79,Jam,Delhi
04:37:00,Night,20250126,Sunday,34,23,19,19,95,Heavy,Mumbai
08:41:00,Morning,20250102,Friday,30,33,2,28,93,Clear,Bangalore
20:54:00,Evening,20250123,Tuesday,39,8,18,8,73,Moderate,Kolkata
18:32:00,Evening,20250113,Tuesday,15,38,3,0,56,Clear,Hyderabad
15:10:00,Afternoon,20250130,Friday,,47,12,0,59,Clear,Chennai
05:59:00,Morning,20250131,Tuesday,32,17,3,12,64,Heavy,Delhi
03:57:00,Night,20250131,Thursday,28,-9,3,10,32,Jam,Mumbai
01:52:00,Night,20250126,Sunday,73,46,2,0,121,Jam,Bangalore
23:38:00,Night,20250113,Friday,11,25,20,0,56,Jam,Kolkata
20:54:00,Evening,20250122,Thursday,9,27,20,14,70,Clear,Hyderabad
07:08:00,Morning,20250103,Friday,38,41,10,25,114,Moderate,Chennai
08:29:00,Morning,20250130,Tuesday,,41,20,1,62,Clear,Delhi
01:39:00,Night,20250103,Friday,88,50,7,22,167,Moderate,Mumbai
04:34:00,Night,20250116,Tuesday,30,1,19,17,67,Clear,Bangalore
21:38:00,Night,20250117,Thursday,35,35,8,25,103,Jam,Kolkata
19:08:00,Evening,20250130,Thursday,90,25,18,9,142,Jam,Hyderabad
02:37:00,Night,20250108,Saturday,99,42,14,11,166,Moderate,Chennai
23:39:00,Night,20250130,Friday,59,23,2,9,93,Moderate,Delhi
15:01:00,Afternoon,20250103,Wednesday,88,47,12,5,152,Moderate,Mumbai
17:59:00,Evening,20250118,Tuesday,17,27,4,24,72,Heavy,Bangalore
17:50:00,Evening,20250109,Saturday,25,16,6,15,62,Jam,Kolkata
14:33:00,Afternoon,20250107,Tuesday,61,37,18,4,120,Clear,Hyderabad
23:37:00,Night,20250118,Saturday,67,37,5,4,113,Clear,Chennai
00:08:00,Night,20250111,Sunday,21,4,2,26,53,Jam,Delhi
01:18:00,Night,20250131,Monday,29,9,13,13,64,Moderate,Mumbai
16:06:00,Afternoon,20250125,Monday,20,33,7,25,85,Clear,Bangalore
09:33:00,Morning,20250103,Sunday,5,28,11,1,45,Clear,Kolkata
09:13:00,Morning,20250122,Saturday,,9,12,24,45,Clear,Hyderabad
20:24:00,Evening,20250113,Tuesday,67,17,3,13,100,Jam,Chennai
04:10:00,Night,20250109,Friday,16,5,0,23,44,Heavy,Delhi
19:13:00,Evening,20250102,Wednesday,39,8,6,29,82,Jam,Mumbai
00:29:00,Night,20250118,Wednesday,40,29,1,15,85,Clear,Bangalore
20:06:00,Evening,20250131,Friday,43,23,19,28,113,Clear,Kolkata
19:08:00,Evening,20250131,Sunday,96,38,4,13,151,Clear,Hyderabad
04:11:00,Night,20250125,Tuesday,11,29,20,3,63,Heavy,Chennai
23:13:00,Night,20250111,Thursday,6,41,20,26,93,Clear,Delhi
23:27:00,Night,20250116,Sunday,,2,10,4,16,Jam,Mumbai
04:38:00,Night,20250120,Monday,46,3,9,8,66,Clear,Bangalore
11:06:00,Morning,20250114,Sunday,34,31,10,30,105,Jam,Kolkata
18:05:00,Evening,20250103,Wednesday,73,3,4,10,90,Jam,Hyderabad
05:57:00,Morning,20250110,Saturday,41,23,0,4,68,Moderate,Chennai
18:55:00,Evening,20250110,Sunday,87,22,19,29,157,Heavy,Delhi
14:34:00,Afternoon,20250104,Wednesday,90,9,0,3,102,Clear,Mumbai
17:28:00,Evening,20250106,Thursday,27,38,0,16,81,Heavy,Bangalore
17:06:00,Evening,20250126,Wednesday,84,35,4,2,125,Clear,Kolkata
10:47:00,Morning,20250107,Friday,90,11,18,19,138,Clear,Hyderabad
14:35:00,Afternoon,20250104,Sunday,27,12,16,24,79,Jam,Chennai
00:33:00,Night,20250108,Saturday,80,9,20,12,121,Clear,Delhi
09:02:00,Morning,20250119,Thursday,,37,18,10,65,Clear,Mumbai
22:20:00,Night,20250130,Saturday,57,9,20,17,103,Jam,Bangalore
01:30:00,Night,20250107,Thursday,22,20,3,6,51,Heavy,Kolkata
17:49:00,Evening,20250118,Monday,85,47,20,15,167,Moderate,Hyderabad
09:10:00,Morning,20250103,Friday,26,23,4,15,68,Jam,Chennai
05:50:00,Morning,20250119,Tuesday,77,38,18,25,158,Heavy,Delhi
