Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
03:01:00,20250126,Monday,95.0,30,9,23,157,Clear
03:24:00,20250107,Sunday,13.0,21,9,18,61,Jam
18:49:00,20250128,Tuesday,32.0,1,12,30,75,Jam
01:24:00,20250115,Tuesday,43.0,41,5,10,99,Clear
18:36:00,20250102,Wednesday,60.0,48,12,1,121,Moderate
10:42:00,20250103,Thursday,51.0,5,12,14,82,Moderate
19:10:00,20250109,Thursday,,43,3,30,76,Moderate
15:16:00,20250122,Wednesday,96.0,10,1,13,120,Moderate
20:43:00,20250122,Saturday,22.0,32,0,23,77,Heavy
19:15:00,20250116,Monday,76.0,-3,12,21,106,Clear
18:29:00,20250103,Friday,70.0,4,13,8,95,Moderate
21:47:00,20250103,Thursday,,28,19,5,52,Clear
23:53:00,20250127,Thursday,67.0,21,4,4,96,Heavy
23:39:00,20250131,Saturday,94.0,32,0,3,129,Jam
14:07:00,20250118,Sunday,99.0,35,18,1,153,Heavy
05:25:00,20250119,Monday,12.0,25,7,7,51,Heavy
22:20:00,20250101,Sunday,97.0,40,8,23,168,Heavy
16:13:00,20250122,Wednesday,60.0,8,15,3,86,Moderate
00:30:00,20250104,Thursday,85.0,47,8,9,149,Heavy
08:35:00,20250130,Wednesday,49.0,44,10,7,110,Moderate
21:42:00,20250126,Wednesday,22.0,46,6,3,77,Heavy
02:06:00,20250117,Wednesday,51.0,7,2,15,75,Clear
17:22:00,20250108,Thursday,68.0,24,13,28,133,Moderate
02:34:00,20250115,Wednesday,96.0,26,13,25,160,Clear
19:22:00,20250120,Tuesday,13.0,31,20,22,86,Moderate
22:31:00,20250110,Friday,47.0,30,8,4,89,Clear
06:57:00,20250131,Monday,15.0,29,6,27,77,Moderate
20:29:00,20250121,Tuesday,80.0,19,10,29,138,Heavy
20:58:00,20250123,Wednesday,47.0,23,0,24,94,Heavy
10:21:00,20250103,Thursday,32.0,10,19,10,71,Moderate
02:06:00,20250124,Monday,28.0,-1,18,25,70,Moderate
16:40:00,20250103,Tuesday,0.0,10,19,13,42,Moderate
16:51:00,20250122,Friday,20.0,49,17,30,116,Moderate
12:59:00,20250126,Friday,93.0,28,16,7,144,Moderate
14:02:00,20250130,Saturday,26.0,25,18,30,99,Clear
19:03:00,20250104,Monday,59.0,24,12,4,99,Heavy
12:56:00,20250125,Saturday,11.0,28,15,27,81,Heavy
19:11:00,20250129,Thursday,90.0,24,0,10,124,Heavy
13:08:00,20250115,Wednesday,17.0,21,11,15,64,Clear
23:48:00,20250115,Tuesday,67.0,39,7,20,133,Heavy
02:54:00,20250127,Wednesday,100.0,50,19,8,177,Moderate
19:34:00,20250111,Thursday,67.0,29,16,30,142,Jam
18:56:00,20250108,Tuesday,58.0,28,7,28,121,Jam
10:29:00,20250106,Monday,92.0,16,12,21,141,Moderate
21:40:00,20250118,Sunday,51.0,1,14,26,92,Moderate
02:34:00,20250104,Monday,57.0,-5,10,16,78,Heavy
01:20:00,20250123,Monday,21.0,39,20,10,90,Heavy
10:16:00,20250107,Thursday,22.0,4,20,11,57,Jam
15:59:00,20250126,Monday,21.0,15,1,2,39,Heavy
20:06:00,20250113,Wednesday,33.0,8,2,17,60,Heavy
06:10:00,20250114,Friday,54.0,40,19,17,130,Moderate
12:18:00,20250106,Wednesday,20.0,-9,8,29,48,Jam
01:36:00,20250117,Sunday,10.0,22,18,11,61,Jam
10:55:00,20250101,Wednesday,97.0,19,20,4,140,Clear
20:58:00,20250128,Saturday,63.0,31,19,11,124,Moderate
12:42:00,20250117,Friday,86.0,9,5,25,125,Clear
23:50:00,20250103,Thursday,54.0,30,18,20,122,Jam
07:07:00,20250109,Friday,20.0,45,8,3,76,Moderate
23:51:00,20250131,Monday,8.0,2,0,22,32,Jam
17:11:00,20250128,Tuesday,72.0,39,0,30,141,Heavy
18:06:00,20250121,Saturday,37.0,26,14,24,101,Clear
19:48:00,20250111,Saturday,96.0,30,17,9,152,Jam
23:08:00,20250116,Friday,49.0,5,19,0,73,Heavy
02:04:00,20250129,Sunday,94.0,47,19,7,167,Jam
05:40:00,20250131,Tuesday,62.0,34,17,2,115,Moderate
22:14:00,20250117,Sunday,29.0,39,16,15,99,Moderate
10:36:00,20250105,Friday,88.0,28,16,7,139,Heavy
05:25:00,20250128,Wednesday,91.0,-7,11,28,123,Clear
22:43:00,20250126,Wednesday,68.0,31,2,16,117,Clear
01:33:00,20250122,Sunday,62.0,8,1,27,98,Jam
19:59:00,20250116,Wednesday,1.0,39,12,30,82,Clear
16:10:00,20250119,Saturday,7.0,41,1,23,72,Heavy
13:38:00,20250101,Wednesday,32.0,42,6,18,98,Moderate
01:21:00,20250115,Friday,59.0,31,5,8,103,Heavy
13:35:00,20250113,Thursday,94.0,15,1,30,140,Moderate
01:37:00,20250123,Thursday,30.0,14,14,6,64,Clear
05:25:00,20250108,Monday,39.0,50,3,6,98,Heavy
04:44:00,20250101,Thursday,4.0,19,11,5,39,Heavy
01:43:00,20250109,Tuesday,67.0,16,18,15,116,Heavy
01:27:00,20250119,Sunday,82.0,-2,20,19,119,Heavy
18:25:00,20250125,Sunday,39.0,10,8,27,84,Heavy
12:19:00,20250128,Tuesday,90.0,0,9,29,128,Clear
04:13:00,20250103,Thursday,89.0,0,16,10,115,Heavy
21:41:00,20250119,Monday,,20,2,6,28,Moderate
06:07:00,20250110,Thursday,1.0,42,16,3,62,Moderate
18:50:00,20250122,Monday,31.0,31,11,28,101,Jam
21:57:00,20250120,Thursday,95.0,30,20,2,147,Clear
06:59:00,20250111,Wednesday,37.0,1,4,16,58,Clear
15:46:00,20250105,Friday,88.0,29,1,0,118,Heavy
04:02:00,20250104,Wednesday,65.0,8,6,17,96,Moderate
13:46:00,20250109,Monday,81.0,31,11,9,132,Moderate
02:10:00,20250109,Saturday,78.0,23,19,0,120,Jam
15:49:00,20250120,Tuesday,49.0,35,9,19,112,Heavy
12:08:00,20250114,Thursday,73.0,36,15,27,151,Moderate
12:54:00,20250128,Sunday,14.0,35,5,30,84,Heavy
22:44:00,20250121,Wednesday,61.0,29,6,27,123,Jam
08:04:00,20250111,Friday,12.0,35,10,23,80,Clear
05:08:00,20250106,Sunday,90.0,8,15,3,116,Heavy
14:11:00,20250117,Monday,96.0,37,0,5,138,Moderate
20:52:00,20250122,Tuesday,,13,0,13,26,Jam
06:03:00,20250121,Saturday,2.0,6,3,26,37,Jam
03:08:00,20250108,Wednesday,82.0,38,5,9,134,Moderate
13:08:00,20250131,Monday,,17,5,22,44,Jam
23:50:00,20250116,Wednesday,76.0,5,4,0,85,Heavy
04:35:00,20250113,Monday,46.0,40,2,27,115,Heavy
15:00:00,20250112,Wednesday,95.0,43,19,0,157,Moderate
17:59:00,20250127,Tuesday,61.0,3,1,13,78,Heavy
18:38:00,20250117,Friday,95.0,49,20,7,171,Clear
06:48:00,20250123,Wednesday,55.0,17,13,12,97,Jam
02:16:00,20250125,Monday,94.0,44,5,22,165,Jam
18:58:00,20250125,Saturday,48.0,16,7,21,92,Clear
02:24:00,20250109,Sunday,82.0,22,16,7,127,Jam
06:21:00,20250126,Saturday,94.0,43,13,25,175,Jam
22:15:00,20250116,Tuesday,80.0,23,2,13,118,Heavy
10:06:00,20250109,Friday,40.0,33,20,30,123,Clear
18:50:00,20250128,Wednesday,13.0,17,11,9,50,Moderate
17:59:00,20250119,Monday,57.0,29,9,0,95,Heavy
14:58:00,20250112,Friday,13.0,0,16,17,46,Clear
02:04:00,20250107,Sunday,18.0,35,19,22,94,Clear
09:48:00,20250113,Saturday,42.0,47,11,6,106,Clear
12:50:00,20250111,Tuesday,38.0,13,8,30,89,Clear
09:28:00,20250116,Friday,55.0,16,6,8,85,Clear
04:20:00,20250122,Saturday,9.0,37,10,12,68,Heavy
05:45:00,20250113,Thursday,36.0,37,3,10,86,Heavy
18:42:00,20250101,Tuesday,71.0,9,4,22,106,Clear
23:48:00,20250107,Saturday,8.0,40,11,2,61,Clear
08:57:00,20250113,Wednesday,46.0,1,1,12,60,Heavy
00:19:00,20250107,Monday,35.0,17,7,9,68,Heavy
15:43:00,20250115,Sunday,59.0,26,16,3,104,Moderate
01:58:00,20250113,Sunday,,35,6,9,50,Heavy
07:12:00,20250109,Tuesday,,44,4,18,66,Jam
08:14:00,20250105,Friday,23.0,37,20,2,82,Moderate
16:36:00,20250128,Friday,47.0,44,18,16,125,Moderate
19:45:00,20250125,Friday,33.0,48,16,5,102,Clear
07:45:00,20250111,Saturday,40.0,43,18,23,124,Moderate
04:50:00,20250102,Tuesday,83.0,45,18,0,146,Moderate
19:55:00,20250101,Sunday,78.0,42,11,13,144,Heavy
14:10:00,20250103,Thursday,17.0,10,15,7,49,Jam
15:08:00,20250105,Sunday,53.0,24,12,11,100,Clear
01:46:00,20250116,Wednesday,14.0,2,19,4,39,Heavy
20:59:00,20250105,Saturday,57.0,22,13,17,109,Jam
19:48:00,20250111,Saturday,60.0,2,7,28,97,Moderate
18:53:00,20250102,Saturday,72.0,9,19,0,100,Jam
18:41:00,20250105,Thursday,66.0,6,2,17,91,Clear
09:15:00,20250119,Sunday,15.0,-9,20,10,36,Moderate
07:24:00,20250104,Monday,62.0,41,15,6,124,Clear
14:26:00,20250116,Sunday,,1,17,14,32,Heavy
02:20:00,20250118,Saturday,21.0,11,8,20,60,Moderate
18:58:00,20250109,Tuesday,59.0,43,15,18,135,Clear
10:18:00,20250101,Saturday,81.0,39,12,16,148,Clear
05:29:00,20250118,Wednesday,52.0,33,6,7,98,Clear
17:19:00,20250113,Monday,,43,13,16,72,Moderate
10:15:00,20250116,Monday,98.0,18,19,15,150,Heavy
15:01:00,20250110,Sunday,,22,6,29,57,Moderate
19:37:00,20250129,Tuesday,61.0,37,4,13,115,Jam
05:40:00,20250120,Wednesday,,-1,3,8,10,Moderate
18:33:00,20250107,Tuesday,47.0,7,20,1,75,Heavy
23:31:00,20250116,Thursday,31.0,10,16,4,61,Heavy
13:32:00,20250129,Wednesday,29.0,4,5,25,63,Heavy
13:32:00,20250126,Thursday,72.0,47,3,28,150,Heavy
04:02:00,20250129,Friday,12.0,10,1,8,31,Jam
04:18:00,20250109,Friday,37.0,41,13,8,99,Moderate
00:07:00,20250115,Monday,34.0,50,16,25,125,Moderate
15:24:00,20250101,Wednesday,87.0,34,8,15,144,Heavy
02:38:00,20250113,Monday,41.0,25,3,24,93,Jam
07:03:00,20250110,Saturday,1.0,46,14,9,70,Heavy
06:58:00,20250120,Friday,58.0,47,10,10,125,Clear
23:19:00,20250123,Tuesday,81.0,29,14,26,150,Heavy
08:22:00,20250107,Friday,38.0,44,12,14,108,Jam
06:46:00,20250122,Monday,43.0,43,12,27,125,Clear
21:11:00,20250123,Monday,40.0,24,1,15,80,Jam
20:33:00,20250106,Friday,83.0,22,11,13,129,Heavy
09:36:00,20250131,Thursday,77.0,30,20,16,143,Heavy
15:23:00,20250103,Thursday,33.0,49,12,29,123,Heavy
18:03:00,20250105,Wednesday,67.0,24,9,29,129,Heavy
20:03:00,20250103,Sunday,1.0,20,16,2,39,Clear
10:43:00,20250124,Wednesday,4.0,48,16,13,81,Jam
02:37:00,20250121,Sunday,95.0,9,16,12,132,Moderate
04:05:00,20250111,Tuesday,53.0,39,5,6,103,Jam
01:41:00,20250103,Tuesday,71.0,-1,16,23,109,Moderate
05:22:00,20250120,Monday,88.0,1,7,26,122,Clear
18:24:00,20250131,Tuesday,18.0,29,18,8,73,Jam
07:06:00,20250108,Saturday,61.0,1,6,10,78,Heavy
22:26:00,20250127,Thursday,51.0,39,18,9,117,Clear
18:51:00,20250122,Sunday,6.0,33,9,25,73,Jam
06:21:00,20250109,Monday,15.0,34,2,23,74,Jam
11:48:00,20250111,Friday,36.0,0,18,9,63,Clear
09:19:00,20250106,Thursday,17.0,24,4,3,48,Clear
14:03:00,20250105,Sunday,12.0,16,12,28,68,Moderate
12:57:00,20250128,Wednesday,78.0,20,15,30,143,Heavy
17:43:00,20250124,Friday,35.0,32,5,6,78,Moderate
20:23:00,20250116,Thursday,69.0,0,14,2,85,Clear
15:18:00,20250106,Friday,85.0,40,6,4,135,Jam
06:23:00,20250110,Friday,82.0,20,18,9,129,Moderate
17:43:00,20250112,Monday,15.0,-8,20,9,36,Heavy
02:50:00,20250101,Monday,54.0,41,16,13,124,Moderate
04:21:00,20250125,Wednesday,72.0,33,7,13,125,Clear
06:15:00,20250122,Thursday,16.0,50,15,11,92,Jam
23:29:00,20250118,Friday,95.0,5,14,27,141,Moderate
03:21:00,20250114,Sunday,55.0,18,15,10,98,Clear
19:44:00,20250109,Tuesday,50.0,48,19,1,118,Clear
15:12:00,20250117,Thursday,61.0,31,6,25,123,Moderate
08:40:00,20250128,Friday,100.0,17,1,11,129,Moderate
18:13:00,20250107,Friday,40.0,23,4,25,92,Jam
00:15:00,20250114,Wednesday,10.0,38,15,0,63,Jam
10:18:00,20250106,Wednesday,5.0,4,16,18,43,Jam
18:00:00,20250112,Saturday,47.0,34,17,24,122,Clear
20:41:00,20250124,Tuesday,28.0,18,8,17,71,Moderate
20:16:00,20250105,Friday,49.0,49,14,29,141,Jam
00:38:00,20250113,Tuesday,25.0,3,5,19,52,Jam
07:09:00,20250112,Thursday,88.0,30,20,7,145,Clear
12:30:00,20250102,Tuesday,38.0,37,18,16,109,Moderate
15:46:00,20250125,Monday,65.0,-1,5,14,83,Jam
13:41:00,20250128,Thursday,,24,5,17,46,Heavy
01:17:00,20250113,Thursday,54.0,4,19,21,98,Clear
02:07:00,20250104,Thursday,70.0,17,4,28,119,Clear
23:00:00,20250127,Thursday,89.0,8,9,9,115,Heavy
18:11:00,20250126,Tuesday,53.0,45,15,5,118,Jam
12:30:00,20250102,Friday,69.0,38,17,24,148,Jam
00:25:00,20250107,Friday,84.0,-10,2,30,106,Moderate
09:57:00,20250121,Wednesday,3.0,18,15,9,45,Jam
01:45:00,20250109,Sunday,21.0,15,15,4,55,Clear
23:15:00,20250130,Friday,41.0,18,18,29,106,Moderate
16:48:00,20250108,Tuesday,29.0,21,3,0,53,Heavy
10:18:00,20250119,Friday,14.0,12,8,14,48,Heavy
22:33:00,20250106,Monday,44.0,3,14,27,88,Moderate
02:38:00,20250120,Sunday,75.0,28,11,15,129,Heavy
14:24:00,20250125,Friday,45.0,24,12,9,90,Clear
08:40:00,20250117,Friday,99.0,9,10,24,142,Jam
20:03:00,20250106,Friday,7.0,2,19,27,55,Heavy
08:57:00,20250128,Wednesday,2.0,0,5,8,15,Jam
03:19:00,20250120,Saturday,,11,4,13,28,Clear
06:28:00,20250101,Saturday,11.0,6,11,1,29,Heavy
08:10:00,20250105,Monday,31.0,27,13,28,99,Clear
19:03:00,20250118,Sunday,74.0,26,12,7,119,Heavy
20:01:00,20250128,Thursday,56.0,18,1,10,85,Clear
00:08:00,20250125,Monday,93.0,43,8,6,150,Clear
00:27:00,20250122,Tuesday,93.0,23,17,15,148,Clear
00:07:00,20250131,Sunday,41.0,37,12,6,96,Jam
12:03:00,20250113,Friday,95.0,3,16,20,134,Moderate
12:14:00,20250111,Tuesday,31.0,6,15,3,55,Heavy
05:24:00,20250102,Wednesday,,-7,19,27,39,Heavy
02:15:00,20250128,Monday,83.0,37,16,2,138,Jam
00:54:00,20250123,Sunday,1.0,17,20,17,55,Jam
01:53:00,20250130,Monday,36.0,42,7,30,115,Moderate
13:52:00,20250106,Friday,18.0,8,12,4,42,Clear
08:15:00,20250104,Sunday,96.0,7,7,8,118,Heavy
00:05:00,20250123,Monday,27.0,45,9,18,99,Clear
07:03:00,20250121,Tuesday,,23,12,23,58,Clear
07:58:00,20250126,Tuesday,37.0,4,4,15,60,Heavy
16:46:00,20250118,Wednesday,69.0,24,15,30,138,Moderate
17:33:00,20250123,Sunday,0.0,37,7,2,46,Moderate
22:23:00,20250114,Tuesday,30.0,19,19,29,97,Jam
18:08:00,20250130,Tuesday,48.0,33,13,27,121,Jam
01:13:00,20250127,Tuesday,91.0,18,15,16,140,Heavy
11:37:00,20250131,Thursday,1.0,11,10,23,45,Moderate
13:03:00,20250104,Thursday,19.0,10,1,22,52,Jam
20:40:00,20250108,Friday,21.0,23,8,5,57,Moderate
05:35:00,20250110,Friday,0.0,27,8,2,37,Jam
18:44:00,20250127,Wednesday,60.0,8,12,30,110,Jam
09:39:00,20250104,Saturday,88.0,6,5,29,128,Clear
18:47:00,20250110,Wednesday,88.0,19,14,28,149,Clear
07:02:00,20250122,Thursday,,27,3,9,39,Heavy
13:10:00,20250125,Wednesday,45.0,1,20,8,74,Moderate
21:10:00,20250123,Tuesday,33.0,37,4,14,88,Moderate
09:35:00,20250127,Sunday,22.0,30,13,16,81,Heavy
23:41:00,20250128,Monday,,49,3,6,58,Moderate
20:45:00,20250126,Sunday,35.0,30,19,6,90,Heavy
07:09:00,20250116,Sunday,44.0,20,8,29,101,Heavy
18:57:00,20250131,Thursday,50.0,46,18,19,133,Jam
16:37:00,20250110,Thursday,40.0,18,7,26,91,Clear
13:04:00,20250107,Tuesday,21.0,33,2,13,69,Moderate
15:40:00,20250112,Friday,96.0,30,11,13,150,Moderate
21:05:00,20250103,Tuesday,86.0,49,19,24,178,Moderate
15:49:00,20250116,Thursday,78.0,42,5,8,133,Heavy
04:34:00,20250101,Saturday,55.0,33,8,15,111,Moderate
06:36:00,20250125,Wednesday,91.0,-9,3,13,98,Heavy
08:46:00,20250103,Monday,33.0,5,11,9,58,Clear
04:45:00,20250119,Friday,34.0,0,10,8,52,Jam
02:14:00,20250110,Sunday,71.0,12,6,12,101,Heavy
19:07:00,20250110,Sunday,46.0,10,3,27,86,Jam
10:42:00,20250114,Wednesday,,6,14,6,26,Jam
01:50:00,20250103,Saturday,69.0,2,16,5,92,Clear
15:57:00,20250131,Sunday,8.0,25,6,5,44,Heavy
07:30:00,20250124,Thursday,29.0,4,17,28,78,Jam
14:05:00,20250120,Wednesday,21.0,25,17,3,66,Heavy
16:12:00,20250128,Sunday,100.0,22,12,1,135,Jam
12:39:00,20250105,Thursday,21.0,24,16,7,68,Heavy
00:28:00,20250128,Saturday,75.0,20,15,16,126,Clear
06:22:00,20250115,Monday,70.0,32,18,0,120,Heavy
10:51:00,20250119,Sunday,26.0,5,16,7,54,Moderate
07:20:00,20250116,Monday,69.0,14,18,16,117,Jam
07:42:00,20250127,Friday,35.0,47,5,10,97,Jam
09:44:00,20250121,Tuesday,94.0,49,9,25,177,Jam
18:29:00,20250131,Saturday,100.0,26,16,29,171,Clear
11:25:00,20250107,Saturday,7.0,-3,6,22,32,Jam
11:41:00,20250113,Friday,82.0,11,17,14,124,Heavy
21:35:00,20250127,Wednesday,94.0,29,10,25,158,Clear
22:06:00,20250114,Thursday,44.0,38,14,0,96,Heavy
22:03:00,20250106,Thursday,21.0,-6,13,15,43,Jam
06:17:00,20250113,Sunday,77.0,42,1,12,132,Heavy
22:25:00,20250123,Saturday,51.0,43,20,27,141,Moderate
19:15:00,20250126,Saturday,82.0,29,4,1,116,Heavy
19:06:00,20250128,Thursday,75.0,47,7,29,158,Jam
09:51:00,20250128,Sunday,,27,0,17,44,Moderate
21:48:00,20250102,Wednesday,44.0,18,3,17,82,Jam
06:15:00,20250106,Monday,19.0,49,1,13,82,Moderate
03:08:00,20250114,Sunday,36.0,50,19,13,118,Jam
05:51:00,20250127,Friday,90.0,24,16,15,145,Moderate
22:51:00,20250127,Wednesday,39.0,-1,18,27,83,Heavy
15:56:00,20250128,Saturday,40.0,5,0,29,74,Moderate
00:37:00,20250114,Thursday,83.0,46,13,20,162,Heavy
16:54:00,20250121,Wednesday,87.0,31,9,2,129,Clear
06:33:00,20250128,Sunday,61.0,31,5,10,107,Jam
04:05:00,20250115,Tuesday,33.0,41,18,10,102,Jam
09:48:00,20250119,Monday,91.0,49,6,11,157,Heavy
18:58:00,20250112,Tuesday,70.0,44,7,22,143,Jam
07:13:00,20250118,Wednesday,18.0,17,19,21,75,Heavy
08:45:00,20250111,Sunday,6.0,22,5,4,37,Heavy
00:02:00,20250113,Monday,2.0,35,14,4,55,Heavy
22:21:00,20250130,Tuesday,10.0,30,2,8,50,Jam
23:04:00,20250125,Sunday,44.0,30,9,15,98,Clear
23:08:00,20250104,Sunday,,30,12,27,69,Heavy
08:00:00,20250114,Saturday,79.0,-2,19,6,102,Heavy
04:39:00,20250114,Sunday,81.0,17,0,4,102,Jam
05:23:00,20250118,Monday,12.0,13,18,3,46,Moderate
21:51:00,20250126,Wednesday,57.0,45,2,18,122,Moderate
05:09:00,20250120,Tuesday,49.0,43,4,20,116,Clear
12:46:00,20250111,Thursday,30.0,5,10,10,55,Clear
14:22:00,20250122,Saturday,8.0,18,18,11,55,Moderate
09:16:00,20250106,Monday,17.0,27,15,20,79,Jam
10:07:00,20250122,Wednesday,45.0,32,7,24,108,Heavy
21:40:00,20250112,Monday,77.0,50,15,4,146,Moderate
11:59:00,20250102,Sunday,90.0,24,2,25,141,Jam
20:33:00,20250114,Saturday,82.0,33,7,15,137,Jam
18:42:00,20250128,Wednesday,29.0,5,0,10,44,Clear
12:46:00,20250130,Sunday,59.0,42,13,5,119,Clear
09:31:00,20250128,Tuesday,35.0,22,1,24,82,Heavy
13:45:00,20250112,Tuesday,,44,3,27,74,Moderate
10:29:00,20250108,Thursday,8.0,20,2,27,57,Moderate
22:25:00,20250122,Sunday,,49,3,3,55,Clear
17:04:00,20250106,Monday,6.0,33,13,3,55,Clear
06:38:00,20250104,Wednesday,25.0,33,16,6,80,Moderate
08:26:00,20250108,Saturday,37.0,35,9,21,102,Clear
16:59:00,20250109,Friday,32.0,28,19,9,88,Heavy
07:19:00,20250111,Monday,44.0,39,11,14,108,Heavy
23:42:00,20250111,Monday,89.0,14,1,4,108,Jam
14:10:00,20250131,Friday,53.0,15,14,30,112,Clear
07:06:00,20250114,Saturday,68.0,14,8,22,112,Clear
21:49:00,20250102,Tuesday,9.0,46,1,22,78,Moderate
02:13:00,20250109,Friday,78.0,45,18,15,156,Jam
11:06:00,20250106,Friday,32.0,48,6,22,108,Clear
20:21:00,20250125,Monday,53.0,41,12,30,136,Clear
02:39:00,20250120,Sunday,78.0,19,2,30,129,Clear
14:01:00,20250125,Monday,74.0,49,1,3,127,Jam
06:59:00,20250103,Saturday,65.0,4,20,7,96,Moderate
17:32:00,20250107,Monday,15.0,36,17,3,71,Jam
06:50:00,20250102,Wednesday,17.0,31,1,23,72,Clear
04:54:00,20250103,Wednesday,22.0,22,13,25,82,Jam
00:07:00,20250103,Monday,70.0,13,6,6,95,Heavy
00:19:00,20250120,Saturday,46.0,24,9,30,109,Jam
08:26:00,20250111,Tuesday,44.0,4,0,15,63,Moderate
00:45:00,20250121,Thursday,86.0,13,3,19,121,Heavy
08:52:00,20250109,Thursday,40.0,31,16,2,89,Jam
20:33:00,20250115,Tuesday,43.0,37,2,4,86,Moderate
17:29:00,20250123,Saturday,91.0,39,5,10,145,Jam
04:58:00,20250109,Saturday,,21,8,27,56,Moderate
02:37:00,20250127,Wednesday,57.0,31,9,3,100,Jam
00:38:00,20250111,Saturday,62.0,4,0,28,94,Jam
05:09:00,20250102,Saturday,48.0,46,18,4,116,Heavy
01:13:00,20250114,Wednesday,43.0,17,9,5,74,Clear
07:01:00,20250115,Tuesday,,14,1,10,25,Clear
06:25:00,20250110,Thursday,87.0,-2,14,2,101,Heavy
11:15:00,20250121,Saturday,100.0,7,4,2,113,Clear
20:37:00,20250106,Sunday,89.0,50,10,1,150,Jam
17:20:00,20250104,Sunday,73.0,19,11,14,117,Moderate
11:24:00,20250109,Saturday,2.0,47,13,3,65,Jam
11:50:00,20250116,Saturday,83.0,29,12,0,124,Clear
07:46:00,20250114,Sunday,37.0,46,11,6,100,Clear
04:00:00,20250128,Tuesday,7.0,13,11,17,48,Jam
15:21:00,20250106,Tuesday,14.0,6,0,10,30,Heavy
02:53:00,20250119,Monday,32.0,48,7,9,96,Jam
14:13:00,20250105,Saturday,45.0,3,0,20,68,Heavy
04:15:00,20250119,Monday,61.0,7,7,13,88,Jam
10:29:00,20250131,Saturday,14.0,7,7,13,41,Heavy
22:56:00,20250129,Saturday,68.0,5,1,1,75,Heavy
13:52:00,20250126,Thursday,83.0,45,10,10,148,Moderate
02:29:00,20250108,Friday,67.0,37,19,28,151,Moderate
18:09:00,20250109,Friday,73.0,-2,16,23,110,Jam
14:15:00,20250109,Thursday,65.0,20,10,0,95,Jam
04:59:00,20250109,Sunday,100.0,24,6,21,151,Heavy
23:25:00,20250111,Saturday,76.0,22,17,11,126,Jam
10:22:00,20250116,Tuesday,15.0,6,2,21,44,Heavy
17:09:00,20250118,Tuesday,64.0,27,10,18,119,Clear
07:37:00,20250113,Wednesday,78.0,46,7,23,154,Jam
00:15:00,20250117,Saturday,85.0,39,13,0,137,Moderate
20:32:00,20250129,Saturday,17.0,40,11,15,83,Jam
23:03:00,20250128,Thursday,76.0,35,9,27,147,Heavy
07:25:00,20250112,Saturday,63.0,45,18,0,126,Clear
01:22:00,20250129,Friday,65.0,26,13,21,125,Clear
10:53:00,20250114,Sunday,27.0,13,3,0,43,Clear
04:35:00,20250102,Sunday,55.0,23,17,21,116,Clear
17:42:00,20250113,Friday,29.0,32,9,2,72,Moderate
11:45:00,20250117,Tuesday,70.0,20,17,19,126,Heavy
10:44:00,20250106,Thursday,,47,5,5,57,Heavy
13:02:00,20250107,Sunday,17.0,18,14,4,53,Heavy
16:55:00,20250122,Sunday,91.0,40,10,7,148,Jam
01:15:00,20250127,Tuesday,17.0,29,15,29,90,Heavy
04:29:00,20250128,Saturday,82.0,38,18,9,147,Heavy
05:41:00,20250113,Monday,34.0,23,3,10,70,Jam
21:47:00,20250128,Monday,61.0,23,6,15,105,Clear
00:55:00,20250122,Wednesday,58.0,8,3,0,69,Jam
08:35:00,20250108,Wednesday,60.0,2,19,19,100,Clear
11:32:00,20250131,Thursday,14.0,7,15,2,38,Clear
08:08:00,20250109,Friday,57.0,3,11,5,76,Moderate
17:58:00,20250120,Tuesday,10.0,10,18,8,46,Clear
02:22:00,20250131,Friday,83.0,35,14,30,162,Moderate
23:07:00,20250105,Monday,55.0,17,19,30,121,Clear
04:01:00,20250109,Friday,93.0,44,16,9,162,Moderate
10:48:00,20250128,Wednesday,42.0,31,5,27,105,Jam
22:34:00,20250104,Sunday,73.0,45,5,11,134,Clear
10:40:00,20250120,Wednesday,46.0,13,13,18,90,Clear
01:39:00,20250103,Thursday,94.0,21,16,2,133,Clear
16:12:00,20250129,Friday,59.0,14,4,26,103,Clear
09:45:00,20250105,Saturday,97.0,9,9,21,136,Jam
16:35:00,20250111,Friday,72.0,-1,9,3,83,Moderate
09:05:00,20250118,Monday,87.0,6,1,19,113,Clear
16:18:00,20250114,Saturday,18.0,5,4,17,44,Jam
03:03:00,20250103,Saturday,90.0,17,18,18,143,Clear
17:43:00,20250131,Tuesday,1.0,8,17,8,34,Jam
04:13:00,20250104,Sunday,85.0,47,3,18,153,Clear
21:02:00,20250117,Monday,89.0,5,17,11,122,Heavy
19:23:00,20250112,Saturday,86.0,38,17,17,158,Heavy
16:15:00,20250117,Wednesday,22.0,7,2,11,42,Moderate
14:45:00,20250114,Tuesday,24.0,19,15,25,83,Moderate
00:57:00,20250115,Saturday,8.0,13,12,27,60,Heavy
13:40:00,20250112,Saturday,90.0,9,9,3,111,Clear
09:31:00,20250106,Sunday,57.0,11,15,25,108,Jam
06:12:00,20250109,Thursday,11.0,10,2,5,28,Moderate
10:18:00,20250124,Sunday,58.0,6,3,6,73,Jam
10:00:00,20250108,Saturday,77.0,31,7,15,130,Clear
04:02:00,20250102,Saturday,43.0,17,11,22,93,Moderate
18:40:00,20250101,Sunday,10.0,35,14,4,63,Jam
14:59:00,20250105,Wednesday,33.0,44,0,23,100,Moderate
